"tract","Name","Household_Income_at_Age_35_rP_gP_pall","Incarceration_Rate_rP_gP_pall","Teenage_Birth_Rate_women_only_rP_gP_pall","Individual_Income_Excluding_Spouse_at_Age_35_rP_gP_pall","Fraction_Married_at_Age_35_rP_gP_pall","Spouse's_Income_at_Age_35_rP_gP_pall","Employment_Rate_at_Age_35_rP_gP_pall","High_School_Graduation_Rate_rP_gP_pall","College_Graduation_Rate_rP_gP_pall","Hours_Worked_Per_Week_at_Age_35_rP_gP_pall","Hourly_Wage_$/hour_at_Age_35_rP_gP_pall","Frac._in_Top_20%_Based_on_Household_Income_rP_gP_pall","Frac._In_Top_1%_Based_on_Household_Income_rP_gP_pall","Frac._in_Top_20%_Based_on_Indiv_Income_rP_gP_pall","Frac._In_Top_1%_Based_on_Indiv._Income_rP_gP_pall","%_Staying_in_Same_Commuting_Zone_as_Adults_rP_gP_pall","%_Staying_in_Same_Tract_as_Adults_rP_gP_pall","Household_Income_Stayed_in_Commuting_Zone_rP_gP_pall","Individual_Income_Stayed_in_Commuting_Zone_rP_gP_pall","Household_Income_for_U.S._Natives_rP_gP_pall","Household_Income_for_Immigrants_rP_gP_pall","Individual_Income_for_U.S._Natives_rP_gP_pall","Individual_Income_for_Immigrants_rP_gP_pall","Number_of_Children_rP_gP_pall"
6037900104,"Lake Los Angeles, CA",34903,0.0111,,24311,0.389,32071,0.6935,,,,,0.1237,,0.1551,,0.6783,0.2027,34428,24338,,,,,2333
6037900201,"Lancaster, CA",38783,0.0297,,25932,0.472,31482,0.7085,,,,,0.1159,,0.169,,0.6196,0.1514,37801,26091,,,,,449
6037900300,"Lancaster, CA",43346,0.0203,,29582,0.4899,35941,0.7385,,,,,0.2278,,0.2428,,0.6336,0.1437,41416,27887,,,,,392
6037900501,"Lancaster, CA",36531,0.0168,,26143,0.3924,35295,0.7331,,,,,0.1384,,0.1838,,0.6518,0.1446,36425,26355,,,,,2186
6037900504,"Lancaster, CA",37261,0.0143,,27719,0.366,37500,0.7426,,,,,0.1509,,0.2111,,0.6561,0.1379,38069,28325,,,,,1389
6037900505,"Lancaster, CA",41315,0.0126,,28315,0.4512,37439,0.7513,,,,,0.167,,0.206,,0.5787,0.1153,38682,27211,,,,,1297
6037900506,"Lancaster, CA",38227,0.0078,,27649,0.4105,35934,0.7261,,,,,0.1645,,0.2141,,0.7287,0.1664,37947,27581,,,,,1411
6037900507,"Lancaster, CA",37721,0.014,,25794,0.3986,36946,0.7053,,,,,0.1434,,0.1847,,0.651,0.1476,37426,26989,,,,,2074
6037900508,"Lancaster, CA",44712,0.0021,,29457,0.4707,38112,0.7371,,,,,0.2215,,0.2574,,0.6624,0.1607,40130,29682,,,,,901
6037900602,"Lancaster, CA",30035,0.0238,,21634,0.3277,35921,0.663,,,,,0.1033,,0.1296,,0.6405,0.1713,29417,20367,,,,,1416
6037900605,"Lancaster, CA",34793,0.0216,,24844,0.3632,32872,0.7243,,,,,0.1259,,0.1585,,0.6189,0.1325,33859,23337,,,,,1797
6037900606,"Lancaster, CA",40181,0.019,,27675,0.3958,40087,0.7414,,,,,0.1631,,0.1841,,0.6625,0.1109,40865,27711,,,,,1274
6037900607,"Lancaster, CA",36908,0.0245,,24773,0.4214,36961,0.7284,,,,,0.1433,,0.1442,,0.6838,0.1171,36467,25102,,,,,1170
6037900608,"Lancaster, CA",38255,0.0235,,27033,0.3835,35543,0.7442,,,,,0.1385,,0.1823,,0.6657,0.1395,35791,26926,,,,,1121
6037900609,"Lancaster, CA",39927,0.026,,28377,0.3837,38432,0.7512,,,,,0.1328,,0.1989,,0.6904,0.1243,39608,29286,,,,,1663
6037900701,"Lancaster, CA",37926,0.0155,,25789,0.4273,37435,0.7478,,,,,0.138,,0.1629,,0.6432,0.1258,34409,23983,,,,,1612
6037900703,"Lancaster, CA",38294,0.0149,,26372,0.425,37141,0.7355,,,,,0.1353,,0.1676,,0.5932,0.0617,38573,26316,,,,,1246
6037900704,"Lancaster, CA",31430,0.0135,,23656,0.2945,38954,0.7246,,,,,0.0955,,0.1391,,0.655,0.0816,31700,24613,,,,,886
6037900705,"Lancaster, CA",41457,0.0087,,27389,0.4346,41651,0.7202,,,,,0.2087,,0.2065,,0.6416,0.1595,39343,27093,,,,,937
6037900803,"Lancaster, CA",37108,0.0128,,25536,0.3798,38033,0.713,,,,,0.1327,,0.1702,,0.6777,0.1688,34776,23735,,,,,2112
6037900804,"Lancaster, CA",34152,0.0273,,24428,0.3826,37434,0.7079,,,,,0.1426,,0.1557,,0.6521,0.1146,33585,24906,,,,,1168
6037900805,"Lancaster, CA",44364,0.0126,,30244,0.4636,36111,0.7548,,,,,0.1959,,0.2206,,0.6199,0.1503,42459,30232,,,,,1171
6037900806,"Lancaster, CA",29041,0.0097,,21000,0.3485,31745,0.6677,,,,,0.0963,,0.1124,,0.6515,0.1245,28976,21690,,,,,1387
6037900900,"Lancaster, CA",41285,0.0078,,28677,0.4526,35542,0.767,,,,,0.2019,,0.2077,,0.566,0.1646,39202,28299,,,,,558
6037901003,"Lancaster, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037901004,"Lancaster, CA",47299,0.0085,,31490,0.4919,40473,0.7482,,,,,0.2465,,0.2704,,0.6316,0.1923,46386,31612,,,,,1293
6037901007,"Lancaster, CA",50884,0.0063,,35119,0.4721,39669,0.7968,,,,,0.2919,,0.2949,,0.6849,0.1576,46906,34236,,,,,509
6037901008,"Lancaster, CA",43532,0.0026,,30930,0.4439,36532,0.7798,,,,,0.1754,,0.1891,,0.6479,0.1356,44087,31318,,,,,877
6037901009,"Lancaster, CA",49132,0.0086,,32900,0.5048,38330,0.7687,,,,,0.2631,,0.2797,,0.6475,0.1486,47191,33213,,,,,1624
6037901010,"Lancaster, CA",45430,0.0107,,31158,0.4692,37543,0.7763,,,,,0.2252,,0.2675,,0.656,0.138,43568,30717,,,,,1757
6037901011,"Lancaster, CA",45106,0.0203,,29484,0.458,43342,0.7251,,,,,0.2287,,0.2432,,0.6837,0.1391,45570,30599,,,,,1507
6037901101,"Quartz Hill, CA",43957,0.0102,,30930,0.4536,39154,0.7762,,,,,0.1965,,0.2344,,0.6382,0.1515,42916,29646,,,,,1395
6037901102,"Lancaster, CA",41517,0.0108,,29189,0.4446,36612,0.73,,,,,0.1739,,0.2135,,0.6093,0.1606,42671,29920,,,,,1458
6037901205,"Lancaster, CA",45832,0.0109,,31462,0.4825,38496,0.7789,,,,,0.2453,,0.2584,,0.6179,0.161,48711,34240,,,,,1960
6037901209,"Lancaster, CA",44207,0.0174,,28906,0.4986,39650,0.6457,,,,,0.2473,,0.2858,,0.5678,0.168,42879,27966,,,,,318
6037901210,"Lake Hughes, CA",42057,0.0221,,28680,0.4374,36136,0.661,,,,,0.1951,,0.227,,0.6985,0.2499,45300,31362,,,,,560
6037901213,"Palmdale, CA",54450,0.0031,,36420,0.5145,41465,0.7707,,,,,0.3307,,0.3573,,0.5918,0.1295,54250,37304,,,,,807
6037910001,"Littlerock, CA",34877,0.0173,,24337,0.4051,33693,0.6872,,,,,0.1045,,0.135,,0.7067,0.2064,34536,24528,,,,,1687
6037910002,"Littlerock, CA",39850,0.0082,,29136,0.421,33856,0.752,,,,,0.1546,,0.1967,,0.657,0.1885,39472,29386,,,,,2121
6037910101,"Palmdale, CA",34382,0.0339,,22745,0.4383,41351,0.6825,,,,,0.1441,,0.1484,,0.71,0.1395,38905,27105,,,,,507
6037910201,"Palmdale, CA",41737,0.0091,,28451,0.4404,41140,0.7734,,,,,0.1951,,0.2126,,0.6518,0.1415,37304,27278,,,,,860
6037910202,"Lancaster, CA",51015,0.0048,,35756,0.4766,37594,0.7644,,,,,0.2775,,0.3261,,0.654,0.1745,49686,35077,,,,,961
6037910205,"Palmdale, CA",48767,0.0139,,31195,0.5209,37612,0.7474,,,,,0.2816,,0.2625,,0.6896,0.156,47188,29258,,,,,289
6037910206,"Palmdale, CA",51424,0.0076,,33469,0.5961,34208,0.7934,,,,,0.2522,,0.317,,0.635,0.1636,50052,32997,,,,,43
6037910207,"Palmdale, CA",43449,0.0044,,29574,0.4306,39829,0.7336,,,,,0.1978,,0.2228,,0.6677,0.1794,41158,29858,,,,,1631
6037910208,"Palmdale, CA",41380,0.0151,,28341,0.4236,40301,0.7267,,,,,0.2042,,0.1937,,0.6915,0.1634,40845,29065,,,,,1716
6037910209,"Palmdale, CA",46643,0.0068,,32697,0.4413,37663,0.79,,,,,0.2347,,0.2699,,0.6541,0.1333,46993,32986,,,,,989
6037910210,"Palmdale, CA",51187,0.0103,,34064,0.4982,37974,0.7888,,,,,0.2806,,0.2859,,0.6178,0.1484,48819,33747,,,,,1599
6037910301,"Palmdale, CA",52496,0.0073,,34853,0.5055,43814,0.7823,,,,,0.2947,,0.3028,,0.6494,0.1116,51928,35441,,,,,1170
6037910302,"Palmdale, CA",48558,0.0034,,31491,0.504,39487,0.7402,,,,,0.2619,,0.2639,,0.6331,0.148,47961,31699,,,,,1682
6037910401,"Palmdale, CA",43838,0.0083,,30890,0.4151,40858,0.7731,,,,,0.2008,,0.2281,,0.6769,0.154,43789,32148,,,,,1565
6037910402,"Palmdale, CA",33200,0.0211,,24235,0.3641,33667,0.7078,,,,,0.0992,,0.1525,,0.6919,0.1228,33131,24562,,,,,1541
6037910403,"Palmdale, CA",30364,0.0273,,20981,0.3403,36901,0.6883,,,,,0.1008,,0.0961,,0.7094,0.1515,32586,23068,,,,,927
6037910404,"Palmdale, CA",39979,0.0184,,27644,0.4188,35887,0.7217,,,,,0.154,,0.1782,,0.7048,0.1779,39461,26926,,,,,1427
6037910501,"Palmdale, CA",27704,0.0458,,20075,0.3182,35154,0.6862,,,,,0.09,,0.1013,,0.7212,0.106,27521,20336,,,,,2235
6037910502,"Palmdale, CA",33077,0.0196,,23948,0.3724,37287,0.7091,,,,,0.126,,0.1381,,0.7075,0.1464,32291,23881,,,,,1277
6037910504,"Palmdale, CA",38327,0.0122,,27974,0.3728,36283,0.7373,,,,,0.1567,,0.1985,,0.7454,0.1372,40171,29270,,,,,1834
6037910505,"Palmdale, CA",41197,0.0082,,30117,0.4275,36180,0.7599,,,,,0.1524,,0.2054,,0.7303,0.1472,39167,29789,,,,,1172
6037910601,"Palmdale, CA",31072,0.0249,,21874,0.3615,34657,0.6747,,,,,0.0992,,0.1226,,0.7131,0.1703,31665,22546,,,,,2003
6037910602,"Palmdale, CA",33378,0.0181,,23952,0.3249,35673,0.7335,,,,,0.1085,,0.1341,,0.7124,0.1529,32932,24517,,,,,837
6037910603,"Palmdale, CA",43171,0.0084,,29114,0.4371,40336,0.745,,,,,0.1959,,0.2069,,0.6759,0.1454,42955,29232,,,,,2522
6037910605,"Palmdale, CA",38734,0.0141,,26802,0.3827,39273,0.7368,,,,,0.14,,0.1805,,0.7224,0.1773,37498,25816,,,,,1717
6037910606,"Palmdale, CA",41125,0.0152,,27516,0.4304,37800,0.7302,,,,,0.1558,,0.2286,,0.7156,0.1443,41573,28768,,,,,1125
6037910705,"Palmdale, CA",36728,0.0125,,28037,0.3417,35791,0.7621,,,,,0.1478,,0.189,,0.7829,0.1882,37157,28700,,,,,1760
6037910706,"Palmdale, CA",34314,0.0151,,25156,0.3308,40596,0.7559,,,,,0.0964,,0.1413,,0.7704,0.1955,33736,24711,,,,,1432
6037910707,"Palmdale, CA",39656,0.0214,,28596,0.357,42026,0.769,,,,,0.1641,,0.1922,,0.6915,0.1331,37242,27966,,,,,1700
6037910709,"Palmdale, CA",44883,0.0083,,29397,0.4964,36312,0.7241,,,,,0.2167,,0.2433,,0.5965,0.1513,41716,29818,,,,,464
6037910711,"Palmdale, CA",40662,0.0155,,28418,0.428,37036,0.7579,,,,,0.1654,,0.1852,,0.7182,0.1651,39223,28705,,,,,2306
6037910712,"Palmdale, CA",37024,0.0168,,26859,0.3557,35641,0.7448,,,,,0.1416,,0.1567,,0.7112,0.1608,37759,27935,,,,,843
6037910713,"Palmdale, CA",40203,0.0055,,28782,0.4137,36144,0.7508,,,,,0.1703,,0.2061,,0.7474,0.1683,38847,28388,,,,,1983
6037910714,"Palmdale, CA",35789,0.0096,,26272,0.3627,32488,0.7406,,,,,0.1295,,0.1724,,0.756,0.1877,35405,25922,,,,,1339
6037910715,"Palmdale, CA",39828,0.0126,,27581,0.4449,37682,0.7489,,,,,0.1567,,0.1721,,0.7196,0.1683,40310,28344,,,,,1999
6037910716,"Palmdale, CA",39971,0.0122,,29018,0.4193,36490,0.7639,,,,,0.1684,,0.2128,,0.6807,0.1479,37348,27451,,,,,1825
6037910804,"Acton, CA",55120,0.0002,,33402,0.5447,42552,0.7624,,,,,0.3174,,0.2887,,0.6961,0.1413,59049,36916,,,,,786
6037910805,"Acton, CA",51907,0.0086,,32207,0.5085,41220,0.7253,,,,,0.2897,,0.2798,,0.6212,0.1367,51285,33331,,,,,1427
6037910807,"Santa Clarita, CA",53022,0.0144,,34517,0.4874,41328,0.7746,,,,,0.2788,,0.2818,,0.7218,0.1715,51634,34346,,,,,1804
6037910808,"Santa Clarita, CA",49545,0.0017,,33514,0.4548,39827,0.7822,,,,,0.2282,,0.2703,,0.7222,0.1754,49687,33798,,,,,1316
6037910809,"Santa Clarita, CA",57120,0,,35458,0.5169,43727,0.7518,,,,,0.3826,,0.3773,,0.7226,0.2499,57050,35992,,,,,629
6037910810,"Santa Clarita, CA",53031,0.0049,,38222,0.4489,40119,0.8123,,,,,0.3106,,0.3983,,0.7732,0.2135,51098,37654,,,,,725
6037910811,"Acton, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037910812,"Palmdale, CA",52024,0,,32093,0.5543,40361,0.8301,,,,,0.2782,,0.2535,,0.7018,0.2585,53494,29365,,,,,147
6037910813,"Agua Dulce, CA",57484,0.0035,,35891,0.5454,39225,0.7488,,,,,0.366,,0.3682,,0.7217,0.1792,57638,36756,,,,,884
6037911001,"Pearblossom, CA",40864,0.0075,,29510,0.4782,33722,0.7341,,,,,0.1842,,0.2367,,0.6407,0.1626,36783,27834,,,,,849
6037920011,"Santa Clarita, CA",55797,,,34038,0.5898,,0.8404,,,,,0.2293,,0.2678,,0.729,0.1991,,,,,,,40
6037920012,"Santa Clarita, CA",48762,0.0001,,32328,0.4754,38284,0.726,,,,,0.255,,0.2902,,0.6626,0.1849,47219,29711,,,,,362
6037920013,"Saugus, Santa Clarita, CA",54139,0.0067,,34918,0.4969,42116,0.789,,,,,0.2984,,0.3356,,0.7034,0.2164,55420,36215,,,,,1106
6037920015,"Santa Clarita, CA",58711,0,,34142,0.5626,45457,0.7872,,,,,0.3721,,0.3277,,0.6971,0.1583,58731,34202,,,,,970
6037920016,"Santa Clarita, CA",61321,0.0072,,40199,0.5394,42589,0.8075,,,,,0.3537,,0.392,,0.7293,0.1443,62718,42736,,,,,877
6037920017,"Santa Clarita, CA",50261,0.0064,,34290,0.5158,36919,0.7704,,,,,0.2342,,0.2813,,0.713,0.1915,50354,35762,,,,,1428
6037920018,"Santa Clarita, CA",50837,0.0143,,35169,0.4834,41158,0.7597,,,,,0.2954,,0.3291,,0.7747,0.1889,49458,34357,,,,,810
6037920020,"Santa Clarita, CA",51363,0.0083,,32485,0.5013,43455,0.7463,,,,,0.2776,,0.2661,,0.6778,0.1751,51335,34022,,,,,2154
6037920023,"Santa Clarita, CA",45746,0.0076,,31342,0.4718,41001,0.7712,,,,,0.2329,,0.206,,0.7216,0.2023,45896,32221,,,,,719
6037920026,"Santa Clarita, CA",49302,0.0058,,32503,0.3815,,0.7563,,,,,0.1853,,0.2533,,0.8411,0.3554,51254,33743,,,,,109
6037920028,"Santa Clarita, CA",51566,0.0033,,35694,0.5095,35162,0.7899,,,,,0.2781,,0.2751,,0.7467,0.2127,49705,35229,,,,,719
6037920029,"Santa Clarita, CA",48581,0.0019,,32449,0.4632,39449,0.7894,,,,,0.2623,,0.2684,,0.7048,0.197,49287,33624,,,,,988
6037920030,"Santa Clarita, CA",55261,0.0038,,36020,0.526,38910,0.796,,,,,0.3129,,0.3197,,0.7352,0.1924,53483,35758,,,,,1817
6037920031,"Santa Clarita, CA",45635,0,,29981,0.423,41375,0.7922,,,,,0.2155,,0.242,,0.7641,0.1831,46172,30072,,,,,776
6037920032,"Santa Clarita, CA",60131,0.0039,,39474,0.5042,44846,0.8333,,,,,0.375,,0.3578,,0.7281,0.148,59922,39741,,,,,671
6037920033,"Los Angeles County, CA",39484,0.0118,,28470,0.3822,25969,0.8028,,,,,0.1419,,0.1747,,0.6113,0.0889,44969,32029,,,,,105
6037920034,"Santa Clarita, CA",49725,0.0043,,31888,0.465,45439,0.7587,,,,,0.2566,,0.2705,,0.7506,0.2005,49579,32977,,,,,789
6037920035,"Santa Clarita, CA",44799,0.0112,,30247,0.4628,42885,0.7547,,,,,0.2272,,0.2236,,0.7812,0.2204,44247,30842,,,,,2112
6037920036,"Santa Clarita, CA",50398,0.0123,,34160,0.4884,41830,0.792,,,,,0.2473,,0.2686,,0.7339,0.1894,51597,36201,,,,,1058
6037920037,"Los Angeles County, CA",37480,0.0108,,26091,0.3966,38649,0.7141,,,,,0.1677,,0.1878,,0.6921,0.1136,37469,26737,,,,,1646
6037920038,"Santa Clarita, CA",36688,0.0217,,26225,0.3875,33042,0.7057,,,,,0.1358,,0.1788,,0.7457,0.1052,34435,25382,,,,,1161
6037920039,"Santa Clarita, CA",55012,0.008,,35855,0.5374,43664,0.785,,,,,0.3164,,0.3303,,0.742,0.1391,53654,34914,,,,,614
6037920040,"Santa Clarita, CA",48484,0.0064,,31576,0.477,41380,0.7233,,,,,0.2775,,0.2799,,0.6798,0.1519,46438,31778,,,,,636
6037920041,"Santa Clarita, CA",41586,0.0365,,30886,0.4018,40558,0.7789,,,,,0.1678,,0.1898,,0.7995,0.2264,40027,29520,,,,,486
6037920042,"Santa Clarita, CA",46518,0.0021,,32059,0.4456,37914,0.7685,,,,,0.2334,,0.2682,,0.7218,0.1633,45227,32052,,,,,1355
6037920043,"Los Angeles County, CA",56621,0.0088,,35745,0.5308,42228,0.7518,,,,,0.3181,,0.3367,,0.6958,0.2112,54746,34079,,,,,408
6037920044,"Santa Clarita, CA",55401,0.0003,,34146,0.589,42369,0.7608,,,,,0.3319,,0.307,,0.6905,0.1401,54050,32288,,,,,930
6037920045,"Santa Clarita, CA",61341,0.0024,,37603,0.5458,45640,0.7742,,,,,0.3872,,0.3462,,0.7243,0.1579,63615,38794,,,,,1601
6037920102,"Los Angeles County, CA",40447,0.0046,,28147,0.4319,37841,0.7174,,,,,0.2121,,0.2009,,0.6634,0.1949,39153,28095,,,,,1137
6037920104,"Castaic, CA",54673,0.0251,,37543,0.5048,42196,0.8386,,,,,0.3078,,0.3717,,0.6695,0.1799,55743,38944,,,,,594
6037920106,"Castaic, CA",35007,0.0144,,25464,0.3733,35974,0.7167,,,,,0.1356,,0.1549,,0.7404,0.3708,33473,24821,,,,,891
6037920107,"Valencia, Santa Clarita, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037920108,"Santa Clarita, CA",56303,0.0016,,34918,0.411,51782,0.8062,,,,,0.3025,,0.3827,,0.6191,0.0731,55880,34817,,,,,
6037920109,"Valencia, Santa Clarita, CA",53621,0.0066,,36200,0.485,41147,0.7729,,,,,0.3058,,0.3525,,0.6484,0.1316,53899,36569,,,,,470
6037920110,"Santa Clarita, CA",60670,0.0004,,36367,0.5723,50501,0.7949,,,,,0.3724,,0.3438,,0.6767,0.1336,58026,36449,,,,,2008
6037920111,"Santa Clarita, CA",58149,0.0026,,36701,0.5307,47557,0.8106,,,,,0.3406,,0.344,,0.6753,0.185,58872,37843,,,,,1121
6037920112,"Valencia, Santa Clarita, CA",55648,0.0013,,35674,0.5058,42356,0.7874,,,,,0.2856,,0.3209,,0.6697,0.1859,55077,36247,,,,,1250
6037920114,"Santa Clarita, CA",57460,0.0041,,37418,0.4777,41420,0.7986,,,,,0.35,,0.393,,0.6526,0.1573,55589,37904,,,,,798
6037920115,"Valencia, Santa Clarita, CA",55582,0.006,,34342,0.477,50512,0.7345,,,,,0.3523,,0.3602,,0.6971,0.1487,51035,32980,,,,,545
6037920116,"Castaic, CA",54831,0.001,,36468,0.4947,43989,0.8124,,,,,0.3213,,0.3306,,0.7123,0.1546,55952,39213,,,,,1104
6037920118,"Castaic, CA",50690,0.009,,35356,0.4353,43814,0.7917,,,,,0.2853,,0.2929,,0.7557,0.2754,51083,35726,,,,,1303
6037920119,"Castaic, CA",56893,0.0115,,34831,0.535,40080,0.7547,,,,,0.3055,,0.321,,0.7092,0.1685,56900,35220,,,,,404
6037920303,"Los Angeles County, CA",56331,0,,36439,0.5098,48670,0.772,,,,,0.333,,0.3267,,0.6514,0.1744,56897,38289,,,,,196
6037920312,"Newhall, Santa Clarita, CA",55708,0.0058,,36100,0.5211,43479,0.7401,,,,,0.3235,,0.3693,,0.6432,0.1944,51110,34359,,,,,1195
6037920313,"Newhall, Santa Clarita, CA",51965,0.0047,,34399,0.479,43610,0.7832,,,,,0.3103,,0.3112,,0.6832,0.2197,50861,34217,,,,,1637
6037920314,"Santa Clarita, CA",58109,0.0323,,38721,0.4873,42797,0.7923,,,,,0.3761,,0.3917,,0.7642,0.2019,57658,41503,,,,,805
6037920322,"Santa Clarita, CA",63938,0.0027,,37840,0.5964,45308,0.7985,,,,,0.3581,,0.3554,,0.6199,0.1399,63447,38000,,,,,702
6037920326,"Valencia, Stevenson Ranch, CA",55511,0.0066,,35902,0.504,45529,0.7594,,,,,0.3681,,0.3687,,0.6964,0.1661,50824,35026,,,,,986
6037920328,"Santa Clarita, CA",61165,0,,37365,0.5811,46674,0.7899,,,,,0.3599,,0.3512,,0.59,0.1106,59918,36283,,,,,147
6037920329,"Santa Clarita, CA",58233,0.0019,,37925,0.487,45721,0.7931,,,,,0.3431,,0.3537,,0.6947,0.1615,60356,39777,,,,,1603
6037920330,"Santa Clarita, CA",64364,0.0022,,40085,0.5679,45613,0.7881,,,,,0.4012,,0.4159,,0.6508,0.1186,63691,40634,,,,,1151
6037920331,"Santa Clarita, CA",60907,0,,37056,0.5509,45492,0.8001,,,,,0.3788,,0.3341,,0.6762,0.1453,58540,36109,,,,,1272
6037920332,"Newhall, Santa Clarita, CA",51289,0.0072,,32581,0.4888,42608,0.7579,,,,,0.3273,,0.2938,,0.6495,0.1249,49482,31026,,,,,457
6037920334,"Santa Clarita, CA",59412,0.0044,,38616,0.5481,43854,0.7884,,,,,0.366,,0.3792,,0.6126,0.158,54641,36356,,,,,1454
6037920336,"Santa Clarita, CA",40018,0.0025,,28109,0.4301,35800,0.7143,,,,,0.192,,0.2162,,0.7618,0.2378,39796,28214,,,,,1942
6037920337,"Newhall, Santa Clarita, CA",36444,0.0113,,26479,0.3872,37159,0.7341,,,,,0.1364,,0.1449,,0.7998,0.2213,36603,27115,,,,,2006
6037920338,"Stevenson Ranch, CA",60895,0.005,,39015,0.5087,43293,0.7839,,,,,0.3652,,0.3902,,0.7254,0.1999,60875,39412,,,,,918
6037920339,"Stevenson Ranch, CA",52358,0.002,,36833,0.4398,45827,0.7827,,,,,0.3194,,0.3609,,0.7758,0.2061,50339,36458,,,,,1184
6037930101,"Los Angeles County, CA",52627,,,34099,0.4745,,0.5886,,,,,0.2034,,0.3545,,0.6778,0.1521,,,,,,,32
6037930200,"Los Angeles County, CA",37311,0,,27774,0.3996,31442,0.6148,,,,,0.152,,0.1808,,0.7022,0.2165,34122,24111,,,,,155
6037930301,"Azusa, CA",33764,0.0003,,21272,0.3636,38373,0.6878,,,,,0.033,,0.0557,,0.7282,0.114,35338,21827,,,,,213
6037930401,"Woodland Hills, Los Angeles, CA",51171,0.0011,,36099,0.4637,41892,0.7661,,,,,0.3412,,0.3674,,0.7159,0.2,52047,36799,,,,,588
6037980001,"North Hollywood, Burbank, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980002,"Carson, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980004,"Palmdale, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980005,"Torrance, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980006,"Long Beach, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980007,"Marina, Seal Beach, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980008,"Van Nuys, Los Angeles, CA",32352,0,,19652,0.3475,,0.7283,,,,,0.0874,,0.0874,,0.6458,0.12,29373,16839,,,,,39
6037980009,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980010,"Echo Park, Los Angeles, CA",52045,,,36269,0.3963,,0.7106,,,,,0.438,,0.3599,,,,,,,,,,56
6037980013,"El Segundo, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980014,"Los Angeles County, CA",35432,0.0085,,29335,0.186,,0.8488,,,,,0.0934,,0.0934,,0.9206,0.2498,35883,28365,,,,,87
6037980015,"Harbor City, Los Angeles, CA",33242,0.0255,,25047,0.3267,40138,0.8152,,,,,0.1009,,0.1009,,0.6203,0.0771,29013,24208,,,,,145
6037980018,"Long Beach, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980019,"Pacific Palisades, Los Angeles, CA",36991,0,,31474,0.2975,,0.732,,,,,0.2838,,0.3808,,0.7148,0.3652,,,,,,,43
6037980021,"Lake View Terrace, Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980022,"Granada Hills, Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980023,"West Hills, Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980024,"Encino, Los Angeles, CA",63396,0.0045,,35426,0.5741,58795,0.6819,,,,,0.5106,,0.3491,,0.6503,0.131,65745,35541,,,,,31
6037980025,"Carson, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980026,"Tujunga, Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980028,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980030,"El Segundo, CA",,,,,,,,,,,,,,,,,,,,,,,,
6037980031,"San Pedro, Los Angeles, CA",43777,,,33295,0.5326,,0.6974,,,,,0.1402,,0.3294,,,,,,,,,,142
6037980033,"Port of Long Beach, Long Beach, CA",36267,,,18479,0.4109,,0.5949,,,,,0.1867,,0.1126,,,,,,,,,,14
6059001101,"Los Nietos, La Habra, CA",51889,0.0106,,35074,0.4788,44138,0.7876,,,,,0.2811,,0.3068,,0.7964,0.1935,51144,34780,,,,,1171
6059001102,"Los Nietos, La Habra, CA",49185,0.0213,,31807,0.4755,42546,0.7662,,,,,0.2159,,0.2368,,0.7125,0.2262,50709,33389,,,,,854
6059001103,"Los Nietos, La Habra, CA",40971,0.0124,,29690,0.4028,37494,0.7693,,,,,0.159,,0.2291,,0.796,0.2685,41449,30114,,,,,1280
6059001201,"La Habra, CA",39443,0.0246,,26593,0.4304,39408,0.7265,,,,,0.1466,,0.1482,,0.8432,0.262,41311,28563,,,,,1887
6059001202,"La Habra, CA",37735,0.0073,,25667,0.4152,36224,0.7036,,,,,0.1313,,0.1556,,0.7875,0.2499,39001,26402,,,,,1118
6059001301,"Los Nietos, La Habra, CA",47946,0.0042,,31705,0.4629,42431,0.779,,,,,0.2214,,0.2409,,0.7736,0.22,48467,32891,,,,,1493
6059001303,"La Habra, CA",38664,0.0097,,28215,0.4044,36864,0.7547,,,,,0.142,,0.1759,,0.8588,0.2976,39797,29705,,,,,1812
6059001304,"La Habra, CA",35873,0.0207,,26876,0.3449,34361,0.726,,,,,0.1047,,0.14,,0.8503,0.2495,39361,29841,,,,,1257
6059001401,"La Habra, CA",43840,0.0101,,29158,0.4754,42856,0.7209,,,,,0.2521,,0.2132,,0.7894,0.2274,44406,29675,,,,,1581
